QC,Received,Location,Source,m.Body,v.Sperm,l.Sperm,t.Sperm,w.Head,w.Thorax,d.Spermatheca,f.Spermatheca,pheno_id,date,year,loc.fix,gc_id,loc.year
QC 1709,2020-07-15T16:40:34Z,NC,NA,166.7,0.69466667,2463333.33,3506666.67,3.69553073,4.42458101,1.17311561,NA,QC1709,2020-07-15,2020,NC,QC1709B,NC2020
QC 1710,2020-07-15T16:42:57Z,NC,NA,161,0.739,3846666.67,5236666.67,3.65083799,4.43575419,1.19004883,NA,QC1710,2020-07-15,2020,NC,QC1710,NC2020
QC 1711,2020-07-15T16:45:12Z,NC,NA,196.2,0.81366667,4293333.33,5223333.33,3.68994413,4.81284916,1.19816872,NA,QC1711,2020-07-15,2020,NC,QC1711,NC2020
QC 1712,2020-07-15T16:47:27Z,NC,NA,189.2,0.88733333,4230000,4783333.33,3.47206704,4.4301676,1.07247902,NA,QC1712,2020-07-15,2020,NC,QC1712,NC2020
QC 1713,2020-07-15T16:49:41Z,NC,NA,208.2,0.82766667,6216666.67,7516666.67,3.87709497,5.10614525,1.31548571,NA,QC1713,2020-07-15,2020,NC,QC1713,NC2020
QC 1714,2020-07-15T16:55:27Z,NC,NA,193.9,0.76433333,4203333.33,5506666.67,3.79050279,4.79608939,1.29040069,NA,QC1714,2020-07-15,2020,NC,QC1714,NC2020
QC 1716,2020-07-15T16:59:42Z,NC,NA,205.9,0.833,3636666.67,4370000,3.81005587,5.04748603,1.16403619,NA,QC1716,2020-07-15,2020,NC,QC1716,NC2020
QC 1717,2020-07-15T17:01:39Z,NC,NA,195,0.832,4093333.33,4796666.67,3.8603352,5.01117318,1.16516219,NA,QC1717,2020-07-15,2020,NC,QC1717,NC2020
QC 1718,2020-07-15T17:03:26Z,NC,NA,202.7,0.91066667,5476666.67,6e+06,3.78212291,5.04748603,1.25409467,NA,QC1718,2020-07-15,2020,NC,QC1718,NC2020
QC 1719,2020-07-15T17:05:29Z,NC,NA,175.4,0.88566667,5450000,6256666.67,3.73743017,4.70949721,1.18138553,NA,QC1719,2020-07-15,2020,NC,QC1719,NC2020
QC 1720,2020-07-15T17:07:22Z,NC,NA,156.4,0.766,2596666.67,3270000,3.62290503,4.62849162,1.09734917,NA,QC1720,2020-07-15,2020,NC,QC1720,NC2020
QC 1721,2020-07-21T15:25:30Z,NY,NA,221.4,0.91833333,10040000,10880000,3.87709497,4.85195531,NA,NA,QC1721,2020-07-21,2020,NY,QC1721,NY2020
QC 1722,2020-07-21T15:26:56Z,NY,NA,179.7,0.868,5636666.67,6563333.33,3.72346369,4.7877095,NA,NA,QC1722,2020-07-21,2020,NY,QC1722,NY2020
QC 1723,2020-07-21T15:28:30Z,NY,NA,196,0.88,7920000,8980000,3.82960894,4.98603352,NA,NA,QC1723,2020-07-21,2020,NY,QC1723,NY2020
QC 1725,2020-07-21T15:31:33Z,NY,NA,140.9,0.847,5263333.33,6210000,3.67877095,4.52793296,NA,NA,QC1725,2020-07-21,2020,NY,QC1725,NY2020
QC 1730,2020-07-21T15:39:06Z,NY,NA,166.3,0.86533333,5770000,6696666.67,3.79050279,4.69273743,1.14366534,NA,QC1730,2020-07-21,2020,NY,QC1730,NY2020
QC 1732,2020-07-21T15:41:59Z,NY,NA,165.9,0.86066667,7260000,8433333.33,3.96089385,5.26536313,1.25096569,NA,QC1732,2020-07-21,2020,NY,QC1732,NY2020
QC 1735,2020-07-21T15:46:30Z,NY,NA,178.6,0.85133333,9216666.67,10826666.7,3.77094972,5.00558659,1.31229493,NA,QC1735,2020-07-21,2020,NY,QC1735,NY2020
QC 1739,2020-07-21T15:53:47Z,NY,NA,150.9,0.80366667,4486666.67,5573333.33,3.72346369,4.7877095,1.25096569,NA,QC1739,2020-07-21,2020,NY,QC1739,NY2020
QC 1740,2020-07-21T15:56:25Z,NY,NA,178.7,0.83833333,4530000,5183333.33,3.87430168,5.06424581,1.25096569,NA,QC1740,2020-07-21,2020,NY,QC1740,NY2020
QC 1743,2020-07-28T14:47:24Z,GA,NA,209.5,0.86966667,3480000,4006666.67,3.99168975,5.02770083,1.24056985,NA,QC1743,2020-07-28,2020,GA,QC1743,GA2020
QC 1749,2020-07-28T14:58:30Z,GA,NA,244.2,0.63833333,183166.667,318000,3.96121884,4.96121884,1.28986714,NA,QC1749,2020-07-28,2020,GA,QC1749,GA2020
QC 1750,2020-07-28T15:00:28Z,GA,NA,259.9,0.903,8956666.67,9886666.67,3.93074792,5.02216066,1.27419893,NA,QC1750,2020-07-28,2020,GA,QC1750,GA2020
QC 1754,2020-07-28T15:09:01Z,GA,NA,202.3,0.90933333,10810000,11866666.7,3.96952909,5.03878116,1.29059409,NA,QC1754,2020-07-28,2020,GA,QC1754,GA2020
QC 1756,2020-07-28T15:12:50Z,GA,NA,205.1,0.91966667,10953333.3,11933333.3,3.87534626,4.8365651,1.29072656,NA,QC1756,2020-07-28,2020,GA,QC1756,GA2020
QC 1759,2020-07-28T15:24:10Z,GA,NA,243.7,0.851,7823333.33,9196666.67,3.98614958,5.01108033,1.28378568,NA,QC1759,2020-07-28,2020,GA,QC1759,GA2020
QC 1761,2020-08-06T16:42:22Z,NC,NA,197.7,0.858,6326666.67,7380000,3.68347339,4.80952381,1.13701817,NA,QC1761,2020-08-06,2020,NC,QC1761,NC2020
QC 1766,2020-08-06T16:54:29Z,NC,NA,232.7,0.89333333,6780000,7603333.33,3.99159664,5.16526611,1.24833871,NA,QC1766,2020-08-06,2020,NC,QC1766,NC2020
QC 1767,2020-08-06T16:56:39Z,NC,NA,218.3,0.89066667,6310000,7093333.33,3.88515406,4.85154062,1.28810344,NA,QC1767,2020-08-06,2020,NC,QC1767,NC2020
QC 1769,2020-08-06T17:02:18Z,NC,NA,226.2,0.88333333,5803333.33,6503333.33,3.84033613,5.03361345,1.3104783,NA,QC1769,2020-08-06,2020,NC,QC1769,NC2020
QC 1771,2020-08-06T17:08:03Z,NC,NA,231.5,0.87366667,5366666.67,6113333.33,3.82072829,5.01680672,1.20451447,NA,QC1771,2020-08-06,2020,NC,QC1771,NC2020
QC 1772,2020-08-06T17:10:37Z,NC,NA,236.8,0.91466667,9353333.33,10240000,3.92717087,5.09803922,1.24901076,NA,QC1772,2020-08-06,2020,NC,QC1772,NC2020
QC 1774,2020-08-06T17:15:47Z,NC,NA,209.9,0.90533333,5973333.33,6600000,3.68067227,5.00560224,1.32131955,NA,QC1774,2020-08-06,2020,NC,QC1774,NC2020
QC 1777,2020-08-19T13:13:26Z,NCA,NA,194.1,0.89033333,3536666.67,3973333.33,3.66852368,4.5264624,1.22012889,NA,QC1777,2020-08-19,2020,CA,QC1777,CA2020
QC 1778,2020-08-19T13:16:00Z,NCA,NA,240.7,0.82866667,5526666.67,6666666.67,3.82451253,4.89415042,1.25829949,NA,QC1778,2020-08-19,2020,CA,QC1778,CA2020
QC 1782,2020-09-01T17:26:50Z,WA,NA,163.2,0.88333333,3846666.67,4253333.33,3.78453039,4.73480663,1.30772862,NA,QC1782,2020-09-01,2020,WA,QC1782,WA2020
QC 1783,2020-09-01T17:29:16Z,WA,NA,160.6,0.858,6613333.33,7706666.67,3.80939227,4.95027624,1.37075237,NA,QC1783,2020-09-01,2020,WA,QC1783,WA2020
QC 1786,2020-09-01T17:34:48Z,WA,NA,190.9,0.89433333,5780000,6436666.67,3.62154696,4.89226519,1.19092454,NA,QC1786,2020-09-01,2020,WA,QC1786,WA2020
QC 1787,2020-09-01T17:36:45Z,WA,NA,140.4,0.74966667,1900000,2546666.67,3.59668508,4.5,1.23072547,NA,QC1787,2020-09-01,2020,WA,QC1787,WA2020
QC 1794,2020-09-01T17:48:13Z,WA,NA,204.3,0.92366667,7073333.33,7643333.33,3.84254144,4.99171271,1.31642227,NA,QC1794,2020-09-01,2020,WA,QC1794,WA2020
QC 1797,2020-09-01T17:54:38Z,WA,NA,214.3,0.06766667,212966.667,2683333.33,3.76519337,4.70994475,1.35899942,NA,QC1797,2020-09-01,2020,WA,QC1797,WA2020
QC 1800,2020-09-01T18:00:33Z,WA,NA,203.9,0.93266667,6830000,7323333.33,3.77624309,5.0441989,1.35057986,NA,QC1800,2020-09-01,2020,WA,QC1800,WA2020
QC 1805,2020-09-01T18:10:58Z,WA,NA,186,0.861,6930000,8080000,3.61325967,4.68508287,1.27772478,NA,QC1805,2020-09-01,2020,WA,QC1805,WA2020
QC 1809,2020-09-01T18:18:38Z,WA,NA,207.7,0.93333333,5873333.33,6293333.33,3.68232044,4.85635359,1.26792335,NA,QC1809,2020-09-01,2020,WA,QC1809,WA2020
QC 1812,2020-09-02T16:19:07Z,WA,NA,191,0.92133333,7006666.67,7593333.33,3.84210526,4.70914127,1.38176273,NA,QC1812,2020-09-02,2020,WA,QC1812,WA2020
QC 1816,2020-09-02T16:26:02Z,WA,NA,201.9,0.74066667,7726666.67,10400000,3.80055402,5.00277008,1.29595777,NA,QC1816,2020-09-02,2020,WA,QC1816,WA2020
QC 1817,2020-09-02T16:27:55Z,WA,NA,168.6,0.91033333,5430000,5970000,3.77285319,4.70083102,1.39578699,NA,QC1817,2020-09-02,2020,WA,QC1817,WA2020
QC 1818,2020-09-02T16:29:31Z,WA,NA,169.5,0.39033333,2856666.67,7333333.33,3.66204986,4.84210526,1.27813399,NA,QC1818,2020-09-02,2020,WA,QC1818,WA2020
QC 1820,2020-09-02T16:32:48Z,WA,NA,191.5,0.9,3453333.33,3813333.33,3.82271468,4.94736842,1.32395615,NA,QC1820,2020-09-02,2020,WA,QC1820,WA2020
QC 1823,2020-09-02T16:38:40Z,WA,NA,185.6,0.89233333,5646666.67,6353333.33,3.80609418,4.70360111,1.25253791,NA,QC1823,2020-09-02,2020,WA,QC1823,WA2020
QC 1824,2020-09-02T16:42:00Z,WA,NA,176.8,0.836,5236666.67,6210000,3.84487535,4.96121884,1.27967714,NA,QC1824,2020-09-02,2020,WA,QC1824,WA2020
QC 1833,2020-09-03T15:51:46Z,WA,NA,176.7,0.94166667,5220000,5533333.33,3.72576177,4.68975069,1.43577031,NA,QC1833,2020-09-03,2020,WA,QC1833,WA2020
QC 1834,2020-09-03T15:53:41Z,WA,NA,184.5,0.94366667,8270000,8783333.33,3.83379501,4.99168975,1.45297842,NA,QC1834,2020-09-03,2020,WA,QC1834,WA2020
QC 1841,2020-09-03T16:05:28Z,WA,NA,179.3,0.934,4846666.67,5176666.67,4.06094183,4.93905817,1.33733386,NA,QC1841,2020-09-03,2020,WA,QC1841,WA2020
QC 1847,2020-09-03T16:18:08Z,WA,NA,196.1,0.90533333,8166666.67,8966666.67,3.68144044,4.77839335,1.25424499,NA,QC1847,2020-09-03,2020,WA,QC1847,WA2020
QC 1854,2020-09-03T16:32:01Z,WA,NA,204.4,0.92,7786666.67,8480000,3.72853186,5.04155125,1.35393147,NA,QC1854,2020-09-03,2020,WA,QC1854,WA2020
QC 1859,2020-09-03T16:38:26Z,WA,NA,181.7,0.94633333,6456666.67,6816666.67,3.65373961,4.74515235,1.24368461,NA,QC1859,2020-09-03,2020,WA,QC1859,WA2020
QC 1860,2020-09-03T16:40:18Z,WA,NA,168.2,0.72966667,1920000,2626666.67,3.68698061,4.89750693,1.23695764,NA,QC1860,2020-09-03,2020,WA,QC1860,WA2020
QC 1864,2020-09-03T16:49:42Z,WA,NA,204.1,0.90566667,10816666.7,11966666.7,3.83102493,5.04709141,1.36198946,NA,QC1864,2020-09-03,2020,WA,QC1864,WA2020
QC 1865,2020-09-03T16:51:43Z,WA,NA,195.3,0.93133333,5800000,6236666.67,3.71468144,4.97506925,1.31036732,NA,QC1865,2020-09-03,2020,WA,QC1865,WA2020
QC 1866,2020-09-03T16:53:32Z,WA,NA,200.5,0.902,4783333.33,5383333.33,3.65096953,4.85872576,1.29627436,NA,QC1866,2020-09-03,2020,WA,QC1866,WA2020
QC 1868,2020-09-03T16:57:34Z,WA,NA,165.7,0.932,7630000,8153333.33,3.81440443,4.8199446,1.27940226,NA,QC1868,2020-09-03,2020,WA,QC1868,WA2020
QC 1869,2020-09-03T16:59:48Z,WA,NA,173.2,0.911,6173333.33,6740000,3.62049861,4.87811634,1.32114899,NA,QC1869,2020-09-03,2020,WA,QC1869,WA2020
QC 1873,2020-09-10T19:39:16Z,WA,NA,174.7,0.94233333,4450000,4700000,3.80821918,4.89315068,1.3763376,NA,QC1873,2020-09-10,2020,WA,QC1873,WA2020
QC 1875,2020-09-10T19:42:24Z,WA,NA,169.6,0.9,7653333.33,8506666.67,3.70136986,4.85479452,1.27328706,NA,QC1875,2020-09-10,2020,WA,QC1875,WA2020
QC 1882,2020-09-10T19:54:43Z,WA,NA,177.2,0.93733333,4496666.67,4796666.67,3.76438356,4.79178082,1.37243658,NA,QC1882,2020-09-10,2020,WA,QC1882,WA2020
QC 1883,2020-09-10T19:56:28Z,WA,NA,168.1,0.92066667,3296666.67,3583333.33,3.76986301,4.74794521,1.25616374,NA,QC1883,2020-09-10,2020,WA,NA,WA2020
QC 1885,2020-09-10T19:59:44Z,WA,NA,141.1,0.94066667,3503333.33,3700000,3.65205479,4.67671233,1.16702945,NA,QC1885,2020-09-10,2020,WA,QC1885,WA2020
QC 1887,2020-09-10T20:02:57Z,WA,NA,154.3,0.932,4233333.33,4536666.67,3.78356164,4.53972603,1.2078987,NA,QC1887,2020-09-10,2020,WA,QC1887,WA2020
QC 1890,2020-09-10T20:07:38Z,WA,NA,164.8,0.603,2200000,3713333.33,3.72876712,4.95616438,1.19718563,NA,QC1890,2020-09-10,2020,WA,QC1890,WA2020
QC 1892,2020-09-10T20:10:45Z,WA,NA,159.3,0.90766667,8873333.33,9740000,3.57808219,4.64931507,1.25750206,NA,QC1892,2020-09-10,2020,WA,QC1892,WA2020
QC 1893,2020-09-10T20:12:13Z,WA,NA,172.9,0.90833333,5306666.67,5756666.67,3.74246575,4.82191781,1.24942005,NA,QC1893,2020-09-10,2020,WA,QC1893,WA2020
QC 1894,2020-09-10T20:13:57Z,WA,NA,145.2,0.898,4873333.33,5426666.67,3.76164384,4.74794521,1.30476761,NA,QC1894,2020-09-10,2020,WA,QC1894,WA2020
QC 1896,2020-09-10T20:18:04Z,WA,NA,168.4,0.894,7603333.33,8513333.33,3.70684932,4.84109589,1.29774628,NA,QC1896,2020-09-10,2020,WA,QC1896,WA2020
QC 1903,2020-09-10T20:30:47Z,WA,NA,189.9,0.85266667,6523333.33,7680000,3.83379501,5.11911357,1.34585427,NA,QC1903,2020-09-10,2020,WA,QC1903,WA2020
QC 1904,2020-09-10T20:32:20Z,WA,NA,157.3,0.798,2573333.33,3233333.33,3.65373961,4.72299169,1.27384617,NA,QC1904,2020-09-10,2020,WA,QC1904,WA2020
QC 1905,2020-09-10T20:33:45Z,WA,NA,194.6,0.86666667,5660000,6376666.67,3.87257618,4.96121884,1.34585427,NA,QC1905,2020-09-10,2020,WA,QC1905,WA2020
QC 1907,2020-09-10T20:36:49Z,WA,NA,197.1,0.899,4653333.33,5176666.67,3.83379501,4.88642659,1.21286984,NA,QC1907,2020-09-10,2020,WA,QC1907,WA2020
QC 1908,2020-09-10T20:38:21Z,WA,NA,190.3,0.90933333,3673333.33,4013333.33,3.966759,4.96952909,1.1718014,NA,QC1908,2020-09-10,2020,WA,QC1908,WA2020
QC 1909,2020-09-10T20:39:44Z,WA,NA,184.7,0.85266667,3510000,4093333.33,3.85872576,4.94182825,1.28809351,NA,QC1909,2020-09-10,2020,WA,QC1909,WA2020
QC 1910,2020-09-10T20:41:21Z,WA,NA,191.1,0.95366667,6683333.33,7010000,3.78116343,4.91689751,1.32135604,NA,QC1910,2020-09-10,2020,WA,QC1910,WA2020
QC 1911,2020-09-10T20:42:43Z,WA,NA,197.7,0.89266667,2490000,2803333.33,3.86980609,4.94736842,1.3533685,NA,QC1911,2020-09-10,2020,WA,QC1911,WA2020
QC 1913,2020-09-10T20:45:46Z,WA,NA,163.1,0.927,8303333.33,8930000,3.71468144,4.83379501,1.28494953,NA,QC1913,2020-09-10,2020,WA,QC1913,WA2020
QC 1917,2020-09-10T20:52:00Z,WA,NA,197.3,0.935,6113333.33,6543333.33,3.83933518,4.93905817,1.28348884,NA,QC1917,2020-09-10,2020,WA,QC1917,WA2020
QC 1925,2020-09-10T21:04:26Z,WA,NA,184.6,0.83366667,2573333.33,3086666.67,3.80609418,4.81440443,1.31212574,NA,QC1925,2020-09-10,2020,WA,QC1925,WA2020
QC 1933,2020-09-17T12:54:15Z,WA,NA,235.3,0.86933333,10613333.3,12200000,3.92797784,5.05817175,1.27068232,NA,QC1933,2020-09-17,2020,WA,QC1933,WA2020
QC 1934,2020-09-17T12:55:42Z,WA,NA,222.8,0.83966667,4130000,4760000,3.85041551,4.99722992,1.37092682,NA,QC1934,2020-09-17,2020,WA,QC1934,WA2020
QC 1935,2020-09-17T12:57:25Z,WA,NA,209.7,0.88866667,8310000,9373333.33,3.8033241,4.83102493,1.22971729,NA,QC1935,2020-09-17,2020,WA,QC1935,WA2020
QC 1940,2020-09-17T13:05:10Z,WA,NA,175.3,0.801,2580000,3120000,3.81717452,4.64542936,1.11311935,NA,QC1940,2020-09-17,2020,WA,QC1940,WA2020
QC 1948,2020-09-23T13:27:48Z,WA,NA,177.1,0.92,7503333.33,8150000,3.86666667,5.03611111,1.28781719,NA,QC1948,2020-09-23,2020,WA,QC1948,WA2020
QC 1950,2020-09-23T13:31:33Z,WA,NA,189,0.85233333,5600000,6570000,3.9,4.87777778,1.2875883,NA,QC1950,2020-09-23,2020,WA,QC1950,WA2020
QC 1951,2020-09-23T13:33:13Z,WA,NA,155.5,0.91566667,3601000,3870000,3.775,4.85833333,1.27161874,NA,QC1951,2020-09-23,2020,WA,QC1951,WA2020
QC 1954,2020-10-06T14:50:52Z,WA,NA,186.1,0.88466667,2640000,2956666.67,3.72054795,4.73150685,1.21624093,NA,QC1954,2020-10-06,2020,WA,QC1954,WA2020
QC 1956,2020-10-06T14:54:27Z,WA,NA,182.8,0.86433333,4856666.67,5556666.67,3.71780822,4.69315068,1.22451073,NA,QC1956,2020-10-06,2020,WA,QC1956,WA2020
QC 1957,2020-10-06T14:56:47Z,WA,NA,190,0.914,5900000,6456666.67,3.79452055,4.83561644,1.27404118,NA,QC1957,2020-10-06,2020,WA,QC1957,WA2020
QC 1958,2020-10-06T14:58:37Z,WA,NA,204.6,0.88466667,5560000,6280000,3.81643836,4.8630137,1.20357886,NA,QC1958,2020-10-06,2020,WA,QC1958,WA2020
QC 1960,2020-10-06T15:02:20Z,WA,NA,170.2,0.906,7356666.67,8113333.33,3.81917808,4.79452055,1.23273667,NA,QC1960,2020-10-06,2020,WA,QC1960,WA2020
QC 1962,2020-10-06T15:05:37Z,WA,NA,195.9,0.869,3823333.33,4373333.33,3.82191781,5.0109589,1.2465253,NA,QC1962,2020-10-06,2020,WA,QC1962,WA2020
QC 2016,2020-10-22T13:23:50Z,WA,NA,167,0.93033333,5740000,6173333.33,3.78932584,4.75280899,1.16397437,NA,QC2016,2020-10-22,2020,WA,QC2016,WA2020
QC 2017,2020-10-22T13:25:52Z,WA,NA,172.5,0.89733333,4573333.33,5076666.67,3.89044944,5.01123596,1.20226233,NA,QC2017,2020-10-22,2020,WA,QC2017,WA2020
QC 2019,2020-10-22T13:29:41Z,WA,NA,184.8,0.866,4743333.33,5476666.67,3.88483146,4.94101124,1.2149553,NA,QC2019,2020-10-22,2020,WA,QC2019,WA2020
QC 2021,2020-10-22T13:33:23Z,WA,NA,148,0.89366667,6336666.67,7103333.33,3.85674157,4.89325843,1.22437022,NA,QC2021,2020-10-22,2020,WA,QC2021,WA2020
QC 2035,2020-11-18T15:25:48Z,HI,NA,178.7,0.59633333,3990000,6470000,3.78176796,5.01933702,1.19349169,NA,QC2035,2020-11-18,2020,HI,QC2305,HI2020
QC 2037,2020-11-18T15:30:11Z,HI,NA,165.5,0.636,3843333.33,5980000,3.61049724,4.65745856,1.06081162,NA,QC2037,2020-11-18,2020,HI,QC2037,HI2020
QC 2044,2020-11-18T15:46:54Z,HI,NA,156.6,0.8395,1845000,2205000,3.60497238,4.7320442,1.17684959,NA,QC2044,2020-11-18,2020,HI,QC2044,HI2020
QC 2047,2020-11-18T15:52:58Z,HI,NA,157.4,0.66366667,3666666.67,5490000,3.74585635,4.80662983,1.14919721,NA,QC2047,2020-11-18,2020,HI,QC2047,HI2020
QC 2052,2020-11-18T16:04:01Z,HI,NA,200.9,0.76033333,3400000,4460000,3.67204301,4.96505376,1.19353585,NA,QC2052,2020-11-18,2020,HI,QC2052,HI2020
QC 2061,2021-01-26T17:35:13Z,WA,NA,182.7,0.74733333,2983333.33,3966666.67,3.86225895,4.88980716,1.32717281,NA,QC2061,2021-01-26,2021,WA,QC2061,WA2021
QC 2062,2021-01-26T17:38:13Z,WA,NA,178.8,0.84866667,3340000,3923333.33,3.78787879,4.86501377,1.28376942,NA,QC2062,2021-01-26,2021,WA,QC2062,WA2021
QC 2065,2021-01-26T17:44:49Z,WA,NA,172.7,0.76566667,2520000,3300000,3.74104683,4.81818182,1.21176608,NA,QC2065,2021-01-26,2021,WA,QC2065,WA2021
QC 2066,2021-01-26T17:47:49Z,WA,NA,196.5,0.759,1220000,1650000,3.7630854,4.95041322,1.29421924,NA,QC2066,2021-01-26,2021,WA,QC2066,WA2021
QC 2068,2021-01-26T17:52:41Z,WA,NA,181.1,0.85033333,2766666.67,3263333.33,3.74931129,4.89807163,1.24519464,NA,QC2068,2021-01-26,2021,WA,QC2068,WA2021
QC 2075,2021-01-26T18:07:28Z,WA,NA,199.4,0.83766667,2813333.33,3280000,3.80547945,4.88767123,1.25720182,NA,QC2075,2021-01-26,2021,WA,QC2075,WA2021
QC 2078,2021-01-26T18:13:47Z,WA,NA,210.7,0.817,4800000,5860000,3.78356164,4.79178082,1.28206861,NA,QC2078,2021-01-26,2021,WA,QC2078,WA2021
QC 2082,2021-01-26T18:21:59Z,WA,NA,162.3,0.71933333,2466666.67,3443333.33,3.71232877,4.63013699,1.10679083,NA,QC2082,2021-01-26,2021,WA,QC2082,WA2021
QC 2090,2021-01-26T18:39:14Z,WA,NA,125.7,0.89666667,5686666.67,6346666.67,3.85359116,4.85082873,1.24869665,NA,QC2090,2021-01-26,2021,WA,QC2090,WA2021
QC 2094,2021-01-26T18:48:40Z,WA,NA,183.9,0.83133333,4043333.33,4863333.33,3.72375691,4.95303867,1.22632028,NA,QC2094,2021-01-26,2021,WA,QC2904,WA2021
QC 2098,2021-01-26T18:57:42Z,WA,NA,206.3,0.89833333,4133333.33,4610000,3.8480663,4.8839779,1.27559001,NA,QC2098,2021-01-26,2021,WA,QC2098,WA2021
QC 2101,2021-02-03T18:00:00Z,WA,NA,172.3,0.64133333,2512333.33,3593333.33,3.75956284,4.85519126,1.15979941,NA,QC2101,2021-02-03,2021,WA,QC2101,WA2021
QC 2105,2021-02-03T18:08:46Z,WA,NA,210.2,0.82733333,1823333.33,2210000,3.87978142,4.92896175,1.16127772,NA,QC2105,2021-02-03,2021,WA,QC2105,WA2021
QC 2106,2021-02-03T18:10:57Z,WA,NA,185.6,0.85333333,1030333.33,1209666.67,3.81693989,4.8989071,1.28327022,NA,QC2106,2021-02-03,2021,WA,QC2106,WA2021
QC 2111,2021-02-03T18:24:11Z,WA,NA,173.1,0.78466667,2300000,2883333.33,3.8038674,4.8121547,1.17670097,NA,QC2111,2021-02-03,2021,WA,QC2111,WA2021
QC 2112,2021-02-03T18:26:38Z,WA,NA,185.1,0.855,4413333.33,5116666.67,3.72651934,4.83977901,1.25129281,NA,QC2112,2021-02-03,2021,WA,QC2112,WA2021
QC 2113,2021-02-03T18:28:50Z,WA,NA,188.4,0.85233333,4283333.33,5030000,3.80662983,5.09392265,1.24584944,NA,QC2113,2021-02-03,2021,WA,QC2113,WA2021
QC 2115,2021-02-03T18:39:54Z,WA,NA,181.3,0.78566667,3366666.67,4283333.33,3.8480663,4.81491713,1.15550402,NA,QC2115,2021-02-03,2021,WA,QC2115,WA2021
QC 2116,2021-02-03T18:42:06Z,WA,NA,178.7,0.851,3200000,3756666.67,3.84530387,4.90607735,1.14353552,NA,QC2116,2021-02-03,2021,WA,QC2116,WA2021
QC 2119,2021-02-03T18:48:10Z,WA,NA,182.5,0.69966667,3306666.67,4686666.67,3.74033149,4.89226519,1.1974741,NA,QC2119,2021-02-03,2021,WA,QC2119,WA2021
QC 2124,2021-02-03T18:58:30Z,WA,NA,178.3,0.84133333,3386666.67,3926666.67,3.80662983,4.95303867,1.15459133,NA,QC2124,2021-02-03,2021,WA,QC2124,WA2021
QC 2128,2021-02-03T19:07:08Z,WA,NA,189.7,0.741,2600000,3500000,3.70441989,4.89226519,1.17122202,NA,QC2128,2021-02-03,2021,WA,QC2128,WA2021
QC 2129,2021-02-03T19:09:21Z,WA,NA,178,0.764,4336666.67,5653333.33,3.75414365,5.00276243,1.22949329,NA,QC2129,2021-02-03,2021,WA,QC2129,WA2021
QC 2130,2021-02-03T19:11:30Z,WA,NA,174.7,0.86466667,3316666.67,3836666.67,3.78453039,4.82044199,1.17829351,NA,QC2130,2021-02-03,2021,WA,QC2130,WA2021
QC 2131,2021-02-03T19:14:19Z,WA,NA,188.4,0.79166667,3156666.67,3963333.33,3.98066298,5.08839779,1.26792335,NA,QC2131,2021-02-03,2021,WA,QC2131,WA2021
QC 2134,2021-02-03T19:21:16Z,WA,NA,161.4,0.90766667,2730000,3003333.33,3.74861878,4.78176796,1.23197614,NA,QC2134,2021-02-03,2021,WA,QC2134,WA2021
QC 2135,2021-02-03T19:23:18Z,WA,NA,169.2,0.77766667,4206666.67,5403333.33,3.84254144,4.85911602,1.19050838,NA,QC2135,2021-02-03,2021,WA,QC2135,WA2021
QC 2136,2021-02-03T19:25:21Z,WA,NA,145.4,0.79433333,1743333.33,2150000,3.71546961,4.67679558,1.23465861,NA,QC2136,2021-02-03,2021,WA,QC2136,WA2021
QC 2140,2021-02-09T16:00:37Z,WA,NA,226.4,0.87566667,6273333.33,7160000,3.93854749,5.04469274,1.46885169,NA,QC2140,2021-02-09,2021,WA,QC2140,WA2021
QC 2141,2021-02-09T16:02:33Z,WA,NA,174,0.82433333,2823333.33,3416666.67,3.72905028,4.80167598,1.09762526,NA,QC2141,2021-02-09,2021,WA,QC2141,WA2021
QC 2142,2021-02-09T16:04:43Z,WA,NA,184,0.72033333,2416666.67,3346666.67,3.99441341,5.05865922,1.15646709,NA,QC2142,2021-02-09,2021,WA,QC2142,WA2021
QC 2144,2021-02-09T16:09:22Z,WA,NA,201.1,0.764,1863333.33,2433333.33,3.84636872,4.96089385,1.18929311,NA,QC2144,2021-02-09,2021,WA,QC2144,WA2021
QC 2146,2021-02-09T16:13:29Z,WA,NA,204,0.85366667,4813333.33,5623333.33,3.83519553,5.08100559,1.32397688,NA,QC2146,2021-02-09,2021,WA,QC2146,WA2021
QC 2147,2021-02-09T16:15:28Z,WA,NA,173.6,0.76033333,2673333.33,3420000,3.80726257,4.86871508,1.17282765,NA,QC2147,2021-02-09,2021,WA,QC2147,WA2021
QC 2168,2021-02-09T17:02:55Z,WA,NA,195.1,0.96266667,4806666.67,5e+06,3.86149584,4.89473684,1.17853552,NA,QC2168,2021-02-09,2021,WA,QC2168,WA2021
QC 2172,2021-02-09T17:11:09Z,WA,NA,166.4,0.909,3950000,4336666.67,3.70360111,4.72576177,1.18216921,NA,QC2172,2021-02-09,2021,WA,QC2172,WA2021
QC 2175,2021-02-09T17:16:56Z,WA,NA,200.5,0.88133333,4170000,4706666.67,3.91966759,4.966759,1.25703056,NA,QC2175,2021-02-09,2021,WA,QC2175,WA2021
QC 2187,2021-02-24T14:31:22Z,HI,NA,182.8,0.85666667,8400000,9790000,3.72905028,4.91061453,1.21504714,NA,QC2187,2021-02-24,2021,HI,QC2187,HI2021
